value,count,class,zone,group
0.4734,1711,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4735,30,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4736,54,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4737,154,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4738,96,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4739,38,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.474,28637,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4741,14,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4742,109,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4743,1672,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4744,626,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4745,17,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4746,108,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4747,147,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4748,124,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4749,26,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.475,35,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4751,410,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4752,28,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4753,82,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4754,7939,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4755,159,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4756,285,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4757,48,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4758,29,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4759,22,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.476,36165,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4761,85,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4762,152,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4763,359,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4764,847,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4765,53,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4766,42,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4767,183,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4768,304,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4769,31,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.477,207,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4771,50,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4772,20,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4773,90,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4774,359,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4775,307,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4776,47,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4777,45,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4778,144,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4779,265,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.478,59,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4781,20,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4782,38,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4783,9,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4784,16,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4785,135,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4786,15,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4787,7,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4788,13,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4789,107,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.479,20,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4791,52,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4792,33,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4793,3,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4794,18,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4795,35,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4796,30,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4797,22,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4798,31,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4799,10,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.48,32,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4801,37,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4802,119,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4803,100,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4804,116,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4805,100,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4806,271,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4807,197,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4808,128,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4809,35,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.481,101,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4811,136,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4812,26,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4813,52,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4814,51,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4815,96,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4816,34,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4817,19,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4818,68,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4819,34,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.482,541,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4821,218,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4822,81,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4823,31,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4824,39,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4825,80,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4826,83,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4827,9,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4828,39,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4829,91,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.483,31,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4831,23,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4832,30,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4833,35,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4834,168,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4835,63,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4836,285,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4837,38,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4838,23,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4839,4,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.484,2,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4841,1914,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4842,25,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4843,18,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4844,14,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4845,126,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4846,27,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4847,129,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4848,63,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4849,81,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.485,52,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4851,42,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4852,9,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4853,90,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4854,34,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4855,10,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4856,69,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4857,36,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4858,106,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4859,10,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.486,404,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4861,38,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4862,91,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4863,51,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4864,131,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4865,12,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4866,5,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4867,15,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4868,19,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4869,35,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.487,16,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4871,11,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4872,100,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4873,66,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4874,1620,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4875,188,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4876,51,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4877,50,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4878,148,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4879,64,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.488,76,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4881,36,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4882,110,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4883,26,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4884,89,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4885,31,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4886,2,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4887,7,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4888,34,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4889,11,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.489,132,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4891,2024,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4892,77,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4893,45,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4894,8050,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4895,84,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4896,87,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4897,55,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4898,205,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4899,25,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.49,91,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4901,28,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4902,48,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4903,149,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4904,36,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4905,77,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4906,136,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4907,138,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4908,120,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4909,4793,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.491,11780,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4911,1319,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4912,439,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4913,197,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4914,23,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4915,2650,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4916,3641,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4917,87,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4918,343,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4919,80,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.492,43,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4921,302,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4922,121,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4923,44,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4924,49,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4925,70,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4926,221,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4927,53,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4928,109,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4929,42,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.493,222,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4931,159,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4932,79,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4933,43,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4934,68,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4935,10,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4936,201,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.49370000000000003,5,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4938,212,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4939,358,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.494,95,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4941,349,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4942,45,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4943,178,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4944,187,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4945,50,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4946,190,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4947,15,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4948,70,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4949,346,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.495,25,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4951,131,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4952,22,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4953,20,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4954,62,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4955,51,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4956,48,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4957,153,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4958,313,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4959,41,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.496,12,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4961,180,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4962,972,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4963,74,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4964,329,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4965,62,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4966,76,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4967,37,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4968,196,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4969,40,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.497,56,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4971,12,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4972,88,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4973,134,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4974,68,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4975,40,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4976,74,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4977,55,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4978,76,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4979,52,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.498,31,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4981,72,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4982,17,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4983,42,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4984,7,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4985,34,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4986,94,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4987,74,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4988,168,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4989,15,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.499,31,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4991,17,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4992,339,Tropical & Subtropical Coniferous Forests,3,Invertebrades
0.4993,35,Tropical & Subtropical Coniferous Forests,3,Invertebrades
